248,100209
249,99844
250,99687
251,100521
252,100000
253,100156
254,99896
255,99479
256,100365
257,99791
258,100209
259,100052
260,99531
261,100469
262,100000
263,100000
264,100104
265,99740
266,100312
267,99792
268,100000
269,100156
270,99687
271,100365
272,99844
273,100000
274,99896
275,99635
276,100469
277,100052
278,100052
279,99948
280,99479
281,100521
282,99844
283,100000
284,100104
285,99479
286,100312
287,100417
288,99948
289,99740
290,99479
291,100937
292,99844
293,99688
294,100260
295,99115
296,100781
297,100000
298,99896
299,100156
300,99427
301,100417
302,100260
303,100260
304,99740
305,99323
306,100677
307,99792
308,100104
309,99948
310,99427
311,100521
312,100104
313,100052
314,99896
315,99844
316,100156
317,100000
318,100052
319,100000
320,99531
321,100208
322,100261
323,99948
324,99948
325,99687
326,100365
327,100052
328,99896
329,100052
330,99479
331,100573
332,100052
333,99896
334,100104
335,99427
336,100208
337,100157
338,100052
339,100052
340,99635
341,100417
342,100052
343,99948
344,99792
345,99479
346,100625
347,100000
348,100000
349,100052
350,99427
351,100417
352,100052
353,100104
354,100052
355,99583
356,100209
357,100208
358,99844
359,100260
360,99219
361,100677
362,99792
363,100156
364,100208
365,99375
366,100469
367,100052
368,99792
369,100208
370,99323
371,100729
372,99844
373,100156
374,99896
375,99375
376,100625
377,100104
378,99844
379,99844
380,99791
381,100469
382,100000
383,100208
384,99740
385,99427
386,100469
387,100052
388,100052
389,99844
390,99583
391,100417
392,100052
393,100208
394,99635
395,99532
396,100625
397,100208
398,99896
399,100000
400,99375
401,100573
402,100052
403,99739
404,100261
405,99531
406,100573
407,99896
408,99948
409,99844
410,99739
411,100365
412,100000
413,99896
414,100260
415,99531
416,100261
417,100260
418,99740
419,100000
420,99479
421,100625
422,100104
423,99948
424,100104
425,99323
426,100417
427,100156
428,100052
429,99740
430,99583
431,100625
432,99844
433,100156
434,99844
435,99479
436,100677
437,99739
438,100157
439,99948
440,99375
441,100573
442,100156
443,99948
444,99896
445,99531
446,100416
447,100209
448,99844
449,100260
450,99427
451,100521
452,99948
453,100104
454,99948
455,99375
456,100469
457,100104
458,100000
459,100052
460,99531
461,100417
462,100104
463,100208
464,99792
465,99635
466,100261
467,100000
468,99844
469,99947
470,99688
471,100365
472,100156
473,99844
474,100052
475,99427
476,100729
477,99844
478,100260
479,99896
480,99583
481,100209
482,100208
483,99792
484,100104
485,99479
486,100573
487,99948
488,99948
489,100312
490,99271
491,100573
492,99844
493,100104
494,100052
495,99531
496,100469
497,100052
498,99948
499,100208
500,99219
501,100417
502,100156
503,100000
504,100052
505,99375
506,100521
507,99896
508,100104
509,100000
510,99219
511,100572
512,100157
513,100156
514,99896
515,99739
516,100313
517,99896
518,100104
519,99687
520,99740
521,100573
522,99896
523,100000
524,99948
525,99531
526,100469
527,100156
528,100156
529,99792
530,99375
531,100781
532,99948
533,99844
534,100156
535,99323
536,100521
537,100000
538,100104
539,100000
540,99427
541,100625
542,99948
543,100364
544,99636
545,99427
546,100677
547,99792
548,100156
549,99792
550,99583
551,100260
552,100261
553,100052
554,100052
555,99427
556,100365
557,100156
558,99896
559,100052
560,99583
561,100365
562,100052
563,99896
564,100312
565,99583
566,100105
567,100000
568,100000
569,100000
570,99531
571,100625
572,100000
573,99948
574,100052
575,99583
576,100156
577,100209
578,99948
579,100312
580,99427
581,100209
582,100156
583,100052
584,99792
585,99583
586,100521
587,99948
588,100156
589,100000
590,99479
591,100313
592,100000
593,100000
594,100156
595,99427
596,100573
597,100104
598,99740
599,100052
600,99479
601,100729
602,99688
603,100260
604,100052
605,99219
606,100625
607,100052
608,99896
609,100000
610,99375
611,100833
612,99948
613,100052
614,99844
615,99739
616,100365
617,100000
618,99896
619,100156
620,99531
621,100104
622,100261
623,100260
624,99896
625,99375
626,100417
627,99896
628,100104
629,100052
630,99583
631,100365
632,99948
633,100104
634,99948
635,99531
636,100469
637,100000
638,100104
639,99844
640,99531
641,100573
642,99948
643,99896
644,100156
645,99427
646,100208
647,100417
648,99844
649,100104
650,99323
651,100625
652,100104
653,99844
654,100000
655,99427
656,100469
657,100052
658,100000
659,100104
660,99323
661,100468
662,100209
663,100052
664,99948
665,99791
666,100313
667,99896
668,99948
669,100104
670,99375
671,100573
672,99948
673,99948
674,100104
675,99479
676,100417
677,100156
678,99844
679,100208
680,99427
681,100625
682,99740
683,100156
684,100000
685,99479
686,100365
687,100208
688,99792
689,100052
690,99531
691,100781
692,99844
693,100104
694,99792
695,99479
696,100312
697,100209
698,99844
699,100052
700,99479
701,100469
702,100156
703,100469
704,99739
705,99375
706,100365
707,100156
708,99740
709,100000
710,99583
711,100521
712,100104
713,99896
714,100000
715,99948
716,100104
717,99948
718,100052
719,100000
720,99479
721,100417
722,100000
723,100260
724,99948
725,99427
726,100260
727,100313
728,99948
729,99896
730,99531
731,100469
732,99948
733,100000
734,100052
735,99479
736,100677
737,99844
738,99948
739,100052
740,99427
741,100677
742,100052
743,99844
744,99843
745,99584
746,100416
747,100469
748,99792
749,99844
750,99479
751,100677
752,100156
753,99688
754,100104
755,99427
756,100469
757,100208
758,99792
759,100000
760,99791
761,100313
762,100052
763,100156
764,100104
765,99427
766,100313
767,100000
768,100000
769,99792
770,99739
771,100261
772,100260
773,99792
774,100260
775,99323
776,100573
777,100104
778,99844
779,100052
780,99375
781,100625
782,100104
783,100260
784,99688
785,99479
786,100417
787,99948
788,99948
789,99948
790,99583
791,100625
792,99896
793,99948
794,100104
795,99635
796,100313
797,100104
798,100156
799,99792
800,99427
801,100573
802,99948
803,100000
804,99896
805,99479
806,100729
807,100052
808,99844
809,100104
810,99531
811,100573
812,99844
813,100104
814,99896
815,99896
816,100208
817,99896
818,99896
819,100052
820,99687
821,100209
822,100000
823,100156
824,99948
825,99479
826,100729
827,99948
828,99792
829,100260
830,99531
831,100209
832,100208
833,99687
834,100157
835,99375
836,100729
837,100104
838,99792
839,100156
840,99271
841,100469
842,100156
843,100104
844,99792
845,99687
846,100261
847,100104
848,100052
849,99948
850,99479
851,100573
852,100104
853,100000
854,99792
855,99479
856,100521
857,100208
858,99896
859,99948
860,99583
861,100365
862,100052
863,100468
864,99896
865,99636
866,100208
867,100000
868,100052
869,99740
870,99583
871,100469
872,99844
873,100104
874,100000
875,99896
876,100260
877,99896
878,99948
879,100000
880,99791
881,100157
882,100000
883,100156
884,99896
885,99375
886,100781
887,99844
888,100000
889,100000
890,99531
891,100625
892,99844
893,100000
894,99948
895,99583
896,100312
897,100313
898,99896
899,100104
900,99375
901,100365
902,100104
903,100000
904,100104
905,99479
906,100417
907,100573
908,99427
909,100156
910,99375
911,100417
912,100156
913,100000
914,100104
915,99531
916,100209
917,100208
918,99844
919,100156
920,99323
921,100364
922,100365
923,99792
924,100104
925,99687
926,100209
927,100208
928,99948
929,99948
930,99271
931,100885
932,99896
933,99896
934,99896
935,99635
936,100521
937,99948
938,99948
939,100052
940,99583
941,100313
942,100208
943,100104
944,99792
945,99375
946,100729
947,99792
948,99948
949,100052
950,99479
951,100781
952,99948
953,99792
954,100104
955,99479
956,100573
957,99844
958,99895
959,100105
960,99635
961,100365
962,100104
963,99844
964,100208
965,99635
966,100365
967,99948
968,100000
969,100104
970,99427
971,100573
972,99844
973,100000
974,100052
975,99375
976,100677
977,100104
978,100000
979,99792
980,99479
981,100469
982,100156
983,99896
984,99948
985,99531
986,100521
987,100156
988,99896
989,100156
990,99427
991,100365
992,100000
993,100052
994,100000
995,99531
996,100469
997,99948
998,99843
999,100209
1000,99583
1001,100521
1002,99896
1003,99948
1004,100052
1005,99583
1006,100417
1007,100000
1008,100052
1009,99896
1010,99687
1011,100573
1012,99896
1013,100052
1014,100104
1015,99479
1016,100209
1017,100156
1018,100104
1019,100000
1020,99323
1021,100365
1022,100364
1023,100052
1024,99688
1025,99375
1026,100521
1027,100052
1028,100052
1029,99948
1030,99635
1031,100521
1032,99740
1033,100416
1034,99584
1035,99635
1036,100573
1037,99844
1038,100104
1039,100000
1040,99583
1041,100417
1042,99948
1043,100260
1044,99844
1045,99635
1046,100209
1047,100000
1048,100104
1049,100104
1050,99375
1051,100417
1052,100104
1053,99948
1054,100052
1055,99271
1056,100729
1057,100052
1058,100000
1059,99948
1060,99531
1061,100365
1062,100104
1063,100000
1064,100156
1065,99635
1066,100157
1067,100104
1068,99948
1069,100260
1070,99531
1071,100000
1072,100157
1073,100052
1074,100104
1075,99323
1076,100573
1077,100156
1078,99844
1079,100000
1080,99635
1081,100417
1082,100052
1083,99948
1084,99896
1085,99427
1086,100625
1087,100000
1088,99948
1089,100260
1090,99323
1091,100625
1092,100104
1093,99740
1094,99948
1095,99635
1096,100469
1097,99844
1098,100104
1099,99844
1100,99791
1101,100469
1102,100052
1103,100156
1104,99896
1105,99323
1106,100365
1107,100052
1108,100000
1109,100052
1110,99323
1111,100677
1112,100052
1113,99948
1114,100052
1115,99583
1116,100573
1117,99896
1118,99948
1119,99948
1120,99687
1121,100313
1122,99896
1123,100156
1124,99948
1125,99739
1126,100261
1127,100000
1128,100000
1129,100052
1130,99427
1131,100417
1132,100104
1133,100104
1134,99948
1135,99375
1136,100729
1137,99740
1138,100000
1139,100156
1140,99167
1141,100833
1142,99896
1143,100104
1144,99792
1145,99687
1146,100417
1147,100104
1148,99844
1149,99948
1150,99739
1151,100469
1152,100000
1153,99948
1154,99844
1155,99531
1156,100625
1157,100000
1158,99896
1159,100260
1160,99375
1161,100365
1162,100052
1163,100052
1164,100104
1165,99740
1166,100000
1167,100364
1168,99844
1169,99948
1170,99635
1171,100521
1172,99844
1173,100000
1174,100156
1175,99427
1176,100208
1177,100157
1178,100000
1179,100208
1180,99375
1181,100417
1182,100312
1183,100104
1184,99896
1185,99427
1186,100157
1187,100104
1188,100052
1189,100156
1190,99323
1191,100677
1192,99844
1193,99948
1194,100052
1195,99635
1196,100365
1197,99948
1198,99948
1199,100000
1200,99687
1201,100469
1202,99792
1203,100104
1204,100052
1205,99479
1206,100365
1207,100104
1208,100052
1209,100104
1210,99427
1211,100521
1212,100000
1213,99844
1214,100416
1215,99532
1216,100104
1217,100000
1218,100000
1219,100000
1220,99635
1221,100469
1222,100052
1223,99948
1224,99948
1225,99531
1226,100417
1227,99948
1228,100208
1229,99948
1230,99427
1231,100417
1232,100156
1233,99948
1234,100156
1235,99271
1236,100677
1237,99844
1238,100000
1239,99948
1240,99791
1241,100313
1242,99948
1243,99948
1244,100156
1245,99323
1246,100625
1247,99896
1248,100104
1249,100000
1250,99739
1251,100469
1252,100052
1253,99740
1254,99948
1255,99531
1256,100469
1257,100208
1258,99896
1259,100000
1260,99427
1261,100625
1262,100000
1263,100260
1264,99688
1265,99635
1266,100209
1267,100260
1268,100000
1269,99844
1270,99323
1271,100729
1272,100104
1273,100052
1274,99896
1275,99167
1276,100781
1277,99948
1278,100104
1279,99844
1280,99739
1281,100313
1282,100104
1283,100000
1284,99792
1285,99479
1286,100729
1287,99896
1288,99948
1289,99948
1290,99583
1291,100625
1292,99844
1293,100000
1294,100052
1295,99479
1296,100469
1297,100052
1298,99791
1299,100417
1300,99323
1301,100313
1302,100052
1303,100208
1304,99792
1305,99531
1306,100625
1307,100000
1308,99896
1309,100104
1310,99583
1311,100261
1312,100000
1313,100000
1314,100208
1315,99844
1316,100052
1317,100052
1318,99896
1319,99896
1320,99739
1321,100417
1322,99896
1323,100000
1324,100052
1325,99479
1326,100677
1327,99792
1328,100052
1329,99896
1330,99739
1331,100573
1332,100000
1333,99844
1334,100000
1335,99427
1336,100469
1337,100312
1338,99688
1339,100156
1340,99479
1341,100313
1342,100416
1343,100052
1344,99740
1345,99479
1346,100625
1347,99844
1348,100052
1349,100052
1350,99583
1351,100104
1352,100105
1353,100052
1354,100156
1355,99479
1356,100261
1357,100104
1358,99896
1359,100052
1360,99687
1361,100365
1362,100052
1363,99948
1364,100052
1365,99687
1366,100209
1367,100052
1368,100156
1369,100052
1370,99323
1371,100573
1372,99948
1373,99948
1374,100104
1375,99531
1376,100365
1377,100052
1378,99896
1379,100260
1380,99479
1381,100313
1382,100052
1383,100000
1384,99791
1385,99740
1386,100573
1387,100000
1388,99844
1389,100000
1390,99635
1391,100208
1392,100261
1393,99896
1394,100052
1395,99583
1396,100417
1397,100000
1398,100260
1399,99740
1400,99531
1401,100521
1402,100052
1403,99792
1404,100260
1405,99427
1406,100521
1407,99896
1408,100052
1409,100000
1410,99323
1411,100781
1412,99896
1413,99844
1414,100156
1415,99687
1416,100417
1417,99792
1418,100052
1419,100000
1420,99427
1421,100625
1422,100260
1423,100052
1424,100105
1425,99010
1426,100573
1427,100000
1428,99844
1429,100156
1430,99531
1431,100313
1432,100104
1433,100156
1434,99740
1435,99479
1436,100416
1437,100365
1438,99635
1439,100157
1440,99583
1441,100417
1442,100000
1443,100000
1444,100104
1445,99531
1446,100208
1447,100053
1448,100312
1449,99740
1450,99479
1451,100573
1452,100156
1453,99844
1454,100052
1455,99531
1456,100573
1457,99844
1458,100052
1459,99896
1460,99583
1461,100625
1462,99948
1463,100000
1464,99948
1465,100000
1466,100000
1467,100156
1468,99792
1469,100000
1470,99687
1471,100469
1472,99844
1473,99948
1474,100156
1475,99323
1476,100833
1477,99740
1478,100208
1479,99896
1480,99271
1481,100625
1482,100052
1483,100052
1484,99739
1485,99688
1486,100365
1487,100052
1488,100052
1489,100052
1490,99479
1491,100833
1492,99740
1493,99948
1494,100052
1495,99531
1496,100313
1497,100104
1498,100000
1499,100104
1500,99323
1501,100677
1502,99948
1503,100469
1504,99635
1505,99531
1506,100365
1507,99948
1508,100156
1509,99948
1510,99427
1511,100625
1512,99896
1513,99948
1514,100104
1515,99687
1516,100209
1517,100104
1518,99948
1519,100104
1520,99479
1521,100573
1522,99688
1523,100156
1524,100052
1525,99167
1526,100677
1527,100156
1528,99740
1529,100312
1530,99427
1531,100469
1532,99948
1533,99896
1534,100000
1535,99687
1536,100261
1537,100052
1538,100156
1539,99896
1540,99687
1541,100365
1542,100052
1543,100000
1544,99948
1545,99479
1546,100417
1547,100104
1548,99948
1549,100052
1550,99375
1551,100781
1552,99896
1553,99844
1554,100208
1555,99271
1556,100521
1557,100208
1558,99896
1559,99948
1560,99427
1561,100625
1562,100052
1563,99792
1564,100156
1565,99844
1566,100312
1567,99792
1568,100052
1569,100208
1570,99531
1571,100209
1572,100052
1573,100208
1574,99688
1575,99531
1576,100677
1577,99948
1578,100000
1579,99948
1580,99531
1581,100521
1582,99948
1583,100364
1584,99532
1585,99531
1586,100521
1587,100000
1588,100052
1589,100000
1590,99635
1591,100469
1592,99948
1593,100052
1594,99792
1595,99375
1596,100677
1597,100000
1598,100156
1599,100052
1600,99219
1601,100573
1602,100000
1603,100000
1604,100104
1605,99531
1606,100417
1607,99896
1608,100208
1609,99948
1610,99687
1611,100209
1612,99948
1613,100052
1614,100104
1615,99583
1616,100469
1617,100000
1618,100052
1619,99948
1620,99375
1621,100521
1622,100104
1623,100000
1624,99844
1625,99375
1626,100677
1627,100000
1628,100052
1629,100000
1630,99531
1631,100365
1632,99895
1633,100053
1634,100052
1635,99583
1636,100365
1637,100156
1638,99948
1639,99948
1640,99531
1641,100573
1642,99948
1643,100000
1644,99843
1645,99844
1646,100365
1647,100000
1648,99948
1649,99791
1650,99792
1651,100573
1652,100000
1653,100052
1654,99635
1655,99740
1656,100469
1657,99948
1658,99896
1659,100052
1660,99427
1661,100677
1662,100156
1663,100313
1664,99635
1665,99844
1666,100156
1667,99844
1668,100000
1669,99896
1670,99635
1671,100312
1672,100053
1673,100000
1674,100052
1675,99427
1676,100625
1677,100104
1678,99896
1679,100000
1680,99218
1681,100834
1682,100208
1683,99740
1684,100104
1685,99323
1686,100625
1687,99948
1688,100156
1689,99948
1690,99531
1691,100417
1692,99844
1693,100052
1694,100052
1695,99427
1696,100521
1697,100104
1698,99948
1699,99948
1700,99687
1701,100313
1702,100156
1703,99896
1704,100104
1705,99635
1706,100157
1707,100104
1708,100052
1709,99948
1710,99479
1711,100312
1712,100313
1713,100000
1714,99792
1715,101510
1716,99062
1717,99688
1718,99896
1719,99948
1720,99375
1721,100677
1722,99791
1723,100313
1724,99687
1725,99740
1726,100313
1727,100052
1728,100104
1729,99791
1730,99636
1731,100885
1732,99844
1733,99688
1734,100312
1735,99323
1736,100417
1737,99791
1738,100209
1739,100000
1740,99479
1741,100573
1742,100000
1743,100364
1744,99584
1745,99375
1746,100573
1747,100260
1748,99896
1749,99844
1750,99479
1751,100677
1752,100000
1753,100000
1754,99948
1755,99531
1756,100312
1757,100053
1758,100052
1759,99895
1760,99844
1761,100417
1762,99896
1763,100052
1764,99896
1765,100312
1766,99948
1767,99948
1768,99687
1769,100000
1770,99688
1771,100469
1772,99948
1773,99948
1774,100156
1775,99531
1776,100521
1777,100156
1778,99688
1779,100260
1780,99375
1781,100365
1782,100208
1783,99844
1784,100000
1785,99531
1786,100573
1787,100000
1788,100000
1789,100000
1790,99479
1791,100208
1792,100261
1793,99948
1794,100156
1795,99375
1796,100469
1797,100104
1798,100000
1799,99948
1800,99427
1801,100625
1802,99896
1803,99948
1804,100052
1805,99479
1806,100417
1807,100156
1808,100000
1809,99896
1810,99427
1811,100833
1812,99792
1813,100000
1814,100104
1815,99635
1816,100261
1817,99948
1818,100156
1819,100000
1820,99427
1821,100469
1822,100260
1823,100156
1824,99792
1825,99583
1826,100209
1827,100000
1828,100000
1829,100260
1830,99323
1831,100260
1832,100209
1833,100052
1834,100000
1835,99427
1836,100521
1837,99948
1838,100000
1839,100052
1840,99427
1841,100573
1842,99948
1843,100052
1844,99896
1845,99687
1846,100313
1847,100000
1848,100052
1849,100156
1850,99323
1851,100625
1852,99896
1853,100104
1854,99739
1855,99844
1856,100209
1857,100156
1858,99948
1859,100052
1860,99583
1861,100469
1862,100000
1863,99792
1864,100000
1865,99843
1866,100313
1867,100000
1868,99948
1869,99843
1870,99688
1871,100312
1872,100261
1873,99687
1874,100261
1875,99427
1876,100417
1877,100156
1878,99791
1879,100000
1880,99480
1881,100781
1882,99896
1883,100104
1884,99948
1885,99375
1886,100469
1887,100156
1888,99948
1889,100000
1890,99531
1891,100625
1892,99792
1893,100156
1894,99687
1895,99740
1896,100625
1897,99844
1898,100104
1899,100104
1900,99479
1901,100417
1902,100104
1903,100208
1904,99636
1905,99375
1906,100625
1907,99948
1908,100052
1909,100000
1910,99375
1911,100416
1912,100105
1913,100052
1914,99896
1915,99895
1916,100157
1917,100208
1918,99844
1919,100052
1920,99739
1921,100417
1922,99740
1923,100104
1924,99896
1925,99531
1926,100521
1927,100052
1928,100000
1929,99948
1930,99531
1931,100573
1932,100052
1933,99687
1934,100261
1935,99479
1936,100417
1937,99843
1938,100053
1939,100052
1940,99479
1941,100364
1942,100209
1943,100104
1944,99948
1945,99635
1946,100365
1947,100052
1948,99844
1949,100000
1950,99583
1951,100417
1952,100208
1953,99740
1954,100104
1955,99427
1956,100469
1957,100104
1958,99843
1959,100157
1960,99531
1961,100521
1962,99948
1963,99948
1964,99948
1965,99895
1966,100313
1967,99792
1968,100000
1969,100260
1970,99375
1971,100521
1972,100156
1973,99896
1974,99896
1975,99531
1976,100260
1977,100209
1978,100052
1979,99948
1980,99479
1981,100521
1982,100000
1983,100468
1984,99688
1985,99323
1986,100625
1987,99948
1988,99948
1989,100000
1990,99375
1991,100573
1992,100104
1993,99896
1994,99791
1995,99584
1996,100520
1997,100105
1998,99948
1999,100208
2000,99427
2001,100469
2002,99948
2003,100000
2004,100208
2005,99375
2006,100417
2007,100104
2008,99896
2009,100000
2010,99635
2011,100208
2012,100157
2013,100104
2014,100052
2015,99739
2016,100157
2017,100208
2018,99896
2019,99896
2020,99479
2021,100469
2022,100104
2023,99948
2024,100104
2025,99583
2026,100156
2027,100157
2028,100052
2029,100000
2030,99583
2031,100521
2032,99896
2033,99948
2034,99896
2035,99531
2036,100416
2037,100157
2038,100000
2039,100156
2040,99479
2041,100365
2042,100052
2043,100052
2044,99948
2045,99583
2046,100313
2047,100104
2048,100000
2049,100104
2050,99375
2051,100781
2052,99584
2053,100260
2054,99896
2055,99531
2056,100469
2057,99948
2058,100052
2059,100000
2060,99479
2061,100469
2062,100260
2063,100261
2064,99375
2065,101614
2066,98750
2067,99688
2068,100260
2069,99844
2070,99271
2071,100625
2072,100000
2073,100312
2074,99740
2075,99687
2076,100209
2077,100104
2078,100156
2079,100052
2080,99323
2081,100469
2082,100104
2083,99896
2084,100156
2085,99479
2086,100469
2087,99948
2088,100104
2089,99740
2090,99375
2091,100833
2092,100104
2093,99740
2094,100000
2095,99531
2096,100417
2097,100052
2098,99948
2099,100104
2100,99375
2101,100833
2102,99792
2103,99948
2104,100208
2105,99635
2106,100209
2107,100104
2108,100104
2109,99844
2110,99375
2111,100573
2112,99948
2113,100104
2114,99948
2115,100729
2116,99427
2117,100104
2118,99740
2119,99896
2120,99531
2121,100416
2122,100313
2123,99948
2124,99635
2125,99740
2126,100573
2127,100000
2128,100000
2129,100000
2130,99427
2131,100625
2132,99792
2133,99895
2134,100105
2135,99635
2136,100365
2137,100156
2138,99896
2139,99895
2140,99584
2141,100416
2142,100365
2143,100208
2144,99480
2145,99739
2146,100313
2147,100052
2148,100000
2149,99948
2150,99479
2151,100469
2152,100104
2153,100000
2154,99791
2155,99688
2156,100521
2157,100000
2158,100260
2159,99740
2160,99531
2161,100573
2162,99844
2163,99948
2164,100312
2165,99479
2166,100313
2167,99948
2168,100104
2169,99844
2170,99531
2171,100573
2172,100104
2173,99896
2174,100208
2175,99271
2176,100364
2177,100209
2178,99896
2179,100364
2180,99219
2181,100625
2182,99792
2183,100104
2184,99844
2185,99635
2186,100573
2187,99948
2188,99948
2189,100000
2190,99791
2191,100157
2192,100000
2193,100156
2194,99948
2195,99583
2196,100261
2197,100000
2198,100156
2199,99896
2200,99323
2201,100625
2202,100052
2203,100000
2204,99895
2205,99532
2206,100729
2207,99896
2208,100052
2209,100052
2210,99531
2211,100781
2212,99688
2213,100000
2214,100000
2215,99687
2216,100209
2217,99948
2218,100156
2219,99635
2220,99740
2221,100573
2222,100156
2223,100208
2224,99688
2225,99479
2226,100417
2227,100000
2228,100052
2229,99896
2230,99635
2231,100417
2232,100156
2233,99740
2234,100156
2235,99375
2236,100573
2237,100052
2238,100156
2239,99635
2240,99688
2241,100521
2242,99844
2243,100156
2244,99791
2245,99584
2246,100573
2247,100104
2248,100000
2249,99792
2250,99635
2251,100573
2252,99948
2253,100104
2254,99896
2255,99479
2256,100469
2257,100104
2258,100000
2259,99792
2260,99687
2261,100521
2262,100104
2263,99792
2264,100052
2265,99687
2266,100261
2267,100104
2268,100000
2269,99948
2270,99479
2271,100729
2272,99636
2273,100156
2274,100104
2275,99427
2276,100365
2277,99895
2278,100157
2279,100000
2280,99531
2281,100573
2282,99844
2283,100104
2284,100104
2285,99479
2286,100417
2287,99791
2288,100157
2289,100156
2290,99323
2291,100885
2292,99636
2293,100000
2294,100156
2295,99323
2296,100573
2297,99896
2298,100052
2299,100000
2300,99583
2301,100417
2302,100208
2303,99948
2304,99844
2305,99479
2306,100469
2307,99895
2308,100000
2309,99948
2310,99688
2311,100364
2312,100105
2313,100156
2314,100052
2315,99844
2316,99948
2317,100156
2318,99792
2319,99895
2320,99688
2321,100521
2322,99843
2323,100261
2324,99687
2325,99688
2326,100417
2327,99947
2328,100261
2329,99896
2330,99427
2331,100625
2332,99896
2333,100156
2334,99948
2335,99375
2336,100469
2337,100208
2338,99896
2339,99948
2340,99479
2341,100625
2342,99844
2343,100364
2344,99896
2345,99427
2346,100573
2347,99635
2348,100052
2349,100209
2350,99583
2351,100469
2352,99896
2353,100104
2354,99896
2355,99531
2356,100469
2357,99896
2358,100104
2359,100052
2360,99635
2361,100313
2362,100000
2363,99948
2364,100052
2365,99739
2366,100261
2367,99791
2368,100157
2369,99843
2370,99636
2371,100729
2372,99948
2373,100000
2374,99948
2375,99583
2376,100261
2377,100156
2378,100052
2379,99948
2380,99427
2381,100625
2382,99948
2383,100469
2384,99427
2385,99427
2386,100677
2387,99896
2388,99948
2389,100156
2390,99323
2391,100573
2392,100156
2393,99844
2394,100000
2395,99479
2396,100573
2397,99948
2398,100104
2399,99896
2400,99739
2401,100417
2402,99896
2403,99948
2404,100052
2405,99635
2406,100261
2407,100156
2408,99791
2409,100261
2410,99479
2411,100469
2412,100000
2413,100052
2414,100000
2415,99635
2416,100261
2417,99948
2418,100104
2419,99896
2420,99479
2421,100573
2422,100000
2423,99948
2424,100000
2425,99375
2426,100573
2427,100052
2428,100156
2429,100000
2430,99479
2431,100417
2432,99896
2433,99947
2434,100053
2435,99583
2436,100521
2437,100052
2438,99896
2439,100000
2440,99427
2441,100573
2442,100156
2443,100104
2444,99688
2445,99635
2446,100625
2447,99896
2448,99844
2449,99895
2450,99740
2451,100573
2452,99948
2453,99896
2454,100000
2455,99531
2456,100521
2457,100104
2458,99896
2459,99739
2460,99636
2461,100416
2462,100261
2463,100364
2464,99740
2465,99635
2466,100261
2467,100104
2468,100000
2469,99948
2470,99479
2471,100365
2472,100156
2473,99948
2474,100156
2475,99531
2476,100209
2477,100052
2478,100156
2479,99635
2480,99688
2481,100521
2482,99896
2483,100052
2484,99948
2485,99843
2486,100261
2487,100000
2488,100000
2489,100052
2490,99479
2491,100469
2492,100000
2493,99896
2494,100000
2495,99583
2496,100417
2497,100156
2498,99844
2499,100000
